Year,Month,Day,Weekday,Hour,T1,T2,T3,T4,Load
2004,9,29,4,22,76,77,84,71,1704676
2004,9,29,4,23,75,77,82,70,1468782
2004,9,29,4,24,74,76,81,70,1243357
2004,9,30,5,1,73,75,79,68,1070695
2004,9,30,5,2,73,74,77,68,967448
2004,9,30,5,3,72,73,77,68,907385
2004,9,30,5,4,72,73,77,66,871691
2004,9,30,5,5,71,72,79,66,860471
2004,9,30,5,6,71,71,81,64,928766
2004,9,30,5,7,70,70,79,64,1088218
2004,9,30,5,8,70,70,79,64,1126924
2004,9,30,5,9,73,73,81,66,1135161
2004,9,30,5,10,77,78,82,70,1240077
2004,9,30,5,11,80,81,84,74,1399669
2004,9,30,5,12,82,82,86,78,1583413
2004,9,30,5,13,84,84,88,80,1759695
2004,9,30,5,14,84,85,88,82,1907979
2004,9,30,5,15,85,86,90,82,2014287
2004,9,30,5,16,86,86,90,82,2099942
2004,9,30,5,17,85,86,90,81,2161808
2004,9,30,5,18,84,85,90,78,2166632
2004,9,30,5,19,82,82,88,77,2076130
2004,9,30,5,20,79,79,85,74,2005964
2004,9,30,5,21,78,79,84,72,1926832
2004,9,30,5,22,77,78,84,71,1719077
2004,9,30,5,23,76,75,82,70,1504582
2004,9,30,5,24,75,75,82,70,1291911
2004,10,1,6,1,74,76,82,70,1117421
2004,10,1,6,2,74,75,81,69,1019682
2004,10,1,6,3,73,74,81,68,963826
2004,10,1,6,4,73,74,80,68,928082
2004,10,1,6,5,72,73,80,67,922262
2004,10,1,6,6,72,73,80,67,995928
2004,10,1,6,7,72,72,79,66,1166129
2004,10,1,6,8,72,72,79,66,1208250
2004,10,1,6,9,75,75,81,65,1200053
2004,10,1,6,10,78,79,86,69,1306676
2004,10,1,6,11,81,82,88,74,1487036
2004,10,1,6,12,83,84,88,77,1682925
2004,10,1,6,13,85,85,88,80,1878571
2004,10,1,6,14,86,86,90,82,2020131
2004,10,1,6,15,86,87,90,83,2113792
2004,10,1,6,16,86,87,89,82,2172903
2004,10,1,6,17,85,86,89,81,2110887
2004,10,1,6,18,84,86,89,77,2116431
2004,10,1,6,19,82,82,87,75,2009488
2004,10,1,6,20,80,80,85,75,1927609
2004,10,1,6,21,78,79,83,73,1830514
2004,10,1,6,22,77,79,82,72,1676578
2004,10,1,6,23,76,78,82,71,1517795
2004,10,1,6,24,76,77,81,72,1346550
2004,10,2,7,1,75,76,81,71,1191458
2004,10,2,7,2,74,75,79,70,1088199
2004,10,2,7,3,73,73,79,69,1011801
2004,10,2,7,4,73,74,79,68,966219
2004,10,2,7,5,72,73,78,67,937251
2004,10,2,7,6,72,73,81,67,943674
2004,10,2,7,7,72,72,81,66,990213
2004,10,2,7,8,72,73,81,66,1060786
2004,10,2,7,9,75,75,84,65,1219969
2004,10,2,7,10,79,79,86,70,1436286
2004,10,2,7,11,81,82,84,74,1630182
2004,10,2,7,12,84,84,87,78,1821156
2004,10,2,7,13,85,86,88,81,1997153
2004,10,2,7,14,86,87,90,83,2144181
2004,10,2,7,15,87,88,90,84,2239851
2004,10,2,7,16,87,88,91,76,2237372
2004,10,2,7,17,87,88,91,83,2238920
2004,10,2,7,18,85,87,91,76,2194658
2004,10,2,7,19,83,82,89,78,2123467
2004,10,2,7,20,80,81,85,77,2032329
2004,10,2,7,21,79,79,83,75,1925798
2004,10,2,7,22,78,79,82,75,1751268
2004,10,2,7,23,76,77,82,73,1571832
2004,10,2,7,24,76,76,81,72,1390958
2004,10,3,1,1,75,75,80,71,1228609
2004,10,3,1,2,74,74,79,70,1110882
2004,10,3,1,3,73,74,79,70,1027616
2004,10,3,1,4,73,74,79,68,975487
2004,10,3,1,5,72,73,78,68,944112
2004,10,3,1,6,72,72,79,68,935966
2004,10,3,1,7,72,72,81,68,960389
2004,10,3,1,8,72,73,81,68,1023153
2004,10,3,1,9,75,76,84,67,1197870
2004,10,3,1,10,79,79,84,71,1429578
2004,10,3,1,11,82,83,84,75,1626819
2004,10,3,1,12,83,84,86,78,1813739
2004,10,3,1,13,85,85,88,81,2000581
2004,10,3,1,14,86,87,90,83,2148094
2004,10,3,1,15,86,86,90,82,2235529
2004,10,3,1,16,86,87,90,81,2268826
2004,10,3,1,17,86,86,91,76,2266276
2004,10,3,1,18,84,85,91,78,2229064
2004,10,3,1,19,83,82,89,79,2119397
2004,10,3,1,20,80,80,85,72,2041426
2004,10,3,1,21,78,78,82,72,1942981
2004,10,3,1,22,77,78,82,71,1726767
2004,10,3,1,23,75,75,82,71,1509542
2004,10,3,1,24,74,75,79,70,1292226
2004,10,4,2,1,74,75,78,70,1122569
2004,10,4,2,2,73,73,78,68,1026269
2004,10,4,2,3,73,73,77,68,967180
2004,10,4,2,4,72,73,76,69,930800
2004,10,4,2,5,71,72,76,68,925065
2004,10,4,2,6,71,72,79,66,994264
2004,10,4,2,7,71,72,79,66,1162136
2004,10,4,2,8,71,72,81,67,1198549
2004,10,4,2,9,74,73,82,66,1216098
2004,10,4,2,10,77,79,82,70,1340829
2004,10,4,2,11,81,82,86,74,1509665
2004,10,4,2,12,83,84,87,78,1696514
2004,10,4,2,13,84,84,88,80,1874125
2004,10,4,2,14,85,86,89,81,2001968
2004,10,4,2,15,86,86,90,82,2083999
2004,10,4,2,16,85,86,91,82,2074103
2004,10,4,2,17,85,86,92,80,2123349
2004,10,4,2,18,84,85,92,75,2121523
2004,10,4,2,19,81,81,90,74,2047636
2004,10,4,2,20,79,79,86,70,2016876
2004,10,4,2,21,77,78,83,66,1937499
2004,10,4,2,22,76,77,82,65,1734196
2004,10,4,2,23,74,76,82,64,1504356
2004,10,4,2,24,73,75,79,63,1279668
2004,10,5,3,1,73,73,79,62,1112322
2004,10,5,3,2,72,74,79,62,1013423
2004,10,5,3,3,72,74,79,61,951893
2004,10,5,3,4,71,73,77,61,921680
2004,10,5,3,5,71,73,76,61,919982
2004,10,5,3,6,70,73,79,60,996130
2004,10,5,3,7,70,72,79,59,1168869
2004,10,5,3,8,70,72,79,60,1210814
2004,10,5,3,9,73,73,81,66,1198224
2004,10,5,3,10,77,77,82,73,1295316
2004,10,5,3,11,80,81,84,78,1436167
2004,10,5,3,12,82,82,86,80,1591883
2004,10,5,3,13,83,83,87,81,1747653
2004,10,5,3,14,84,84,89,81,1871352
2004,10,5,3,15,84,84,89,82,1944677
2004,10,5,3,16,85,85,89,82,2005171
2004,10,5,3,17,84,84,90,81,2040893
2004,10,5,3,18,82,82,90,76,2024876
2004,10,5,3,19,80,79,88,75,1939612
2004,10,5,3,20,77,77,85,70,1905823
2004,10,5,3,21,76,77,82,69,1832070
2004,10,5,3,22,75,76,82,70,1644575
2004,10,5,3,23,74,75,82,66,1419294
2004,10,5,3,24,74,75,80,66,1231396
2004,10,6,4,1,73,75,79,64,1064176
2004,10,6,4,2,73,74,79,64,974339
2004,10,6,4,3,72,74,79,64,923026
2004,10,6,4,4,72,74,79,64,896046
2004,10,6,4,5,72,73,79,64,896102
2004,10,6,4,6,72,73,81,64,976650
2004,10,6,4,7,71,72,79,63,1152615
2004,10,6,4,8,71,72,79,63,1197060
2004,10,6,4,9,73,72,81,64,1178747
2004,10,6,4,10,76,77,81,73,1261347
2004,10,6,4,11,79,79,83,76,1397740
2004,10,6,4,12,81,82,85,74,1540219
2004,10,6,4,13,83,83,86,78,1669761
2004,10,6,4,14,83,84,87,80,1769955
2004,10,6,4,15,84,85,87,80,1843270
2004,10,6,4,16,83,82,88,80,1891627
2004,10,6,4,17,83,84,89,80,1934614
2004,10,6,4,18,81,81,89,78,1934157
2004,10,6,4,19,79,79,87,73,1861054
2004,10,6,4,20,77,79,83,73,1842386
2004,10,6,4,21,76,77,82,72,1774530
2004,10,6,4,22,75,76,82,72,1607244
2004,10,6,4,23,75,75,81,70,1394769
2004,10,6,4,24,74,75,79,69,1200022
2004,10,7,5,1,73,75,79,69,1045527
2004,10,7,5,2,73,74,79,68,954171
2004,10,7,5,3,72,74,79,66,901978
2004,10,7,5,4,72,73,79,66,870418
2004,10,7,5,5,72,72,78,66,872721
2004,10,7,5,6,71,71,81,66,953031
2004,10,7,5,7,71,71,79,66,1125007
2004,10,7,5,8,71,71,81,66,1161186
2004,10,7,5,9,73,72,81,66,1149090
2004,10,7,5,10,76,76,81,70,1237753
2004,10,7,5,11,78,79,82,74,1357626
2004,10,7,5,12,80,81,83,77,1466720
2004,10,7,5,13,81,81,84,78,1567915
2004,10,7,5,14,82,82,85,78,1645842
2004,10,7,5,15,82,82,86,76,1707424
2004,10,7,5,16,81,81,87,75,1762345
2004,10,7,5,17,80,81,88,76,1785583
2004,10,7,5,18,79,79,88,74,1762176
2004,10,7,5,19,77,77,86,72,1679914
2004,10,7,5,20,75,75,83,71,1682038
2004,10,7,5,21,74,73,81,70,1622902
2004,10,7,5,22,72,73,80,69,1468248
2004,10,7,5,23,71,72,79,66,1280427
2004,10,7,5,24,70,71,79,64,1087836
2004,10,8,6,1,70,70,78,64,937918
2004,10,8,6,2,69,69,77,63,853615
2004,10,8,6,3,69,69,76,63,804666
2004,10,8,6,4,68,68,76,62,779413
2004,10,8,6,5,67,67,76,61,780611
2004,10,8,6,6,67,67,76,60,855363
2004,10,8,6,7,67,67,79,59,1012345
2004,10,8,6,8,67,66,81,59,1052718
2004,10,8,6,9,70,70,82,63,1061346
2004,10,8,6,10,73,73,84,64,1145021
2004,10,8,6,11,77,77,84,72,1255694
2004,10,8,6,12,79,79,84,74,1384953
2004,10,8,6,13,80,81,86,75,1508015
2004,10,8,6,14,81,81,87,75,1622280
2004,10,8,6,15,81,81,86,74,1710646
2004,10,8,6,16,81,82,87,72,1765627
2004,10,8,6,17,80,80,88,66,1783692
2004,10,8,6,18,79,79,88,71,1753740
2004,10,8,6,19,77,76,86,71,1669695
2004,10,8,6,20,76,75,81,72,1645843
2004,10,8,6,21,74,75,81,71,1581343
2004,10,8,6,22,74,74,81,71,1445250
2004,10,8,6,23,73,73,81,70,1310238
2004,10,8,6,24,73,73,79,69,1177418
2004,10,9,7,1,72,73,78,68,1026411
2004,10,9,7,2,71,71,78,68,926555
2004,10,9,7,3,71,70,77,67,863226
2004,10,9,7,4,70,70,77,66,824273
2004,10,9,7,5,70,69,77,66,808502
2004,10,9,7,6,70,70,79,66,825245
2004,10,9,7,7,70,69,81,66,884416
2004,10,9,7,8,70,69,82,66,965425
2004,10,9,7,9,72,72,82,65,1101111
2004,10,9,7,10,75,76,84,69,1259687
2004,10,9,7,11,78,80,86,71,1418579
2004,10,9,7,12,80,81,86,73,1556794
2004,10,9,7,13,81,82,86,74,1680645
2004,10,9,7,14,82,83,87,76,1776091
2004,10,9,7,15,82,83,87,77,1847236
2004,10,9,7,16,82,82,88,75,1876365
2004,10,9,7,17,82,82,89,77,1859454
2004,10,9,7,18,80,81,89,73,1798536
2004,10,9,7,19,78,77,87,72,1720923
2004,10,9,7,20,76,75,83,71,1697848
2004,10,9,7,21,75,75,81,71,1610679
2004,10,9,7,22,75,75,81,71,1474902
2004,10,9,7,23,74,74,81,71,1334717
2004,10,9,7,24,73,73,80,70,1189541
2004,10,10,1,1,73,73,80,70,1054123
2004,10,10,1,2,72,72,79,70,964105
2004,10,10,1,3,73,72,79,70,910902
2004,10,10,1,4,72,72,78,70,876467
2004,10,10,1,5,72,72,78,70,863720
2004,10,10,1,6,72,72,81,69,872991
2004,10,10,1,7,72,71,81,69,912666
2004,10,10,1,8,72,72,81,68,985528
2004,10,10,1,9,74,73,82,68,1142681
2004,10,10,1,10,76,78,84,68,1341629
2004,10,10,1,11,79,80,86,74,1501864
2004,10,10,1,12,80,82,86,75,1624005
2004,10,10,1,13,81,83,86,75,1743886
2004,10,10,1,14,81,83,86,75,1784680
2004,10,10,1,15,82,82,87,75,1787290
2004,10,10,1,16,81,82,88,73,1773308
2004,10,10,1,17,80,82,89,71,1753597
2004,10,10,1,18,79,80,89,73,1738846
2004,10,10,1,19,78,79,87,68,1720231
2004,10,10,1,20,77,78,83,68,1758890
2004,10,10,1,21,76,78,82,69,1686024
2004,10,10,1,22,75,77,82,68,1536879
2004,10,10,1,23,75,76,82,68,1354016
2004,10,10,1,24,74,76,80,68,1174935
2004,10,11,2,1,74,75,78,68,1039866
2004,10,11,2,2,74,75,77,68,966122
2004,10,11,2,3,74,74,78,68,925373
2004,10,11,2,4,73,74,78,68,911305
2004,10,11,2,5,73,74,80,70,920011
2004,10,11,2,6,73,74,82,70,1002349
2004,10,11,2,7,73,73,79,70,1172368
2004,10,11,2,8,73,72,79,70,1233313
2004,10,11,2,9,73,73,80,69,1223255
2004,10,11,2,10,73,73,82,69,1253732
2004,10,11,2,11,75,74,82,71,1297854
2004,10,11,2,12,75,75,82,71,1323235
2004,10,11,2,13,75,76,82,71,1332487
2004,10,11,2,14,76,77,81,71,1321820
2004,10,11,2,15,75,75,82,71,1306972
2004,10,11,2,16,75,73,83,71,1314847
2004,10,11,2,17,74,73,83,68,1349920
2004,10,11,2,18,74,73,83,69,1407384
2004,10,11,2,19,73,73,82,69,1443900
2004,10,11,2,20,72,72,79,69,1506167
2004,10,11,2,21,72,72,77,68,1478367
2004,10,11,2,22,71,71,77,68,1346343
2004,10,11,2,23,71,71,79,67,1173922
2004,10,11,2,24,71,71,75,67,1011419
2004,10,12,3,1,70,70,74,67,881717
2004,10,12,3,2,70,70,76,66,813987
2004,10,12,3,3,69,70,75,64,773789
2004,10,12,3,4,69,70,75,64,760018
2004,10,12,3,5,69,71,76,65,776774
2004,10,12,3,6,70,71,81,63,869004
2004,10,12,3,7,70,71,79,63,1066339
2004,10,12,3,8,70,70,79,64,1121555
2004,10,12,3,9,71,72,79,68,1109129
2004,10,12,3,10,73,73,81,69,1142344
2004,10,12,3,11,75,75,81,72,1216249
2004,10,12,3,12,77,78,83,73,1308047
2004,10,12,3,13,78,79,85,73,1427250
2004,10,12,3,14,79,79,86,75,1538435
2004,10,12,3,15,80,81,88,75,1630606
2004,10,12,3,16,81,81,87,75,1726847
2004,10,12,3,17,81,81,86,75,1813971
2004,10,12,3,18,80,80,85,75,1850080
2004,10,12,3,19,78,77,84,74,1807433
2004,10,12,3,20,75,75,81,72,1801774
2004,10,12,3,21,74,74,81,72,1727360
2004,10,12,3,22,73,73,79,70,1555323
2004,10,12,3,23,72,73,79,69,1342513
2004,10,12,3,24,72,72,77,66,1140251
2004,10,13,4,1,71,73,77,65,980760
2004,10,13,4,2,71,72,76,63,895864
2004,10,13,4,3,70,72,75,64,847709
2004,10,13,4,4,70,71,75,64,826107
2004,10,13,4,5,69,70,75,63,831512
2004,10,13,4,6,69,69,77,64,912298
2004,10,13,4,7,69,68,76,62,1085439
2004,10,13,4,8,68,68,76,63,1121226
2004,10,13,4,9,71,70,77,64,1104715
2004,10,13,4,10,73,73,81,64,1179880
2004,10,13,4,11,77,77,82,68,1287861
2004,10,13,4,12,79,80,84,72,1404929
2004,10,13,4,13,80,82,84,73,1512257
2004,10,13,4,14,81,82,84,75,1614766
2004,10,13,4,15,81,82,85,76,1694405
2004,10,13,4,16,81,83,85,76,1756929
2004,10,13,4,17,81,82,86,74,1792609
2004,10,13,4,18,79,80,86,73,1778806
2004,10,13,4,19,76,78,84,69,1688073
2004,10,13,4,20,73,75,82,64,1669783
2004,10,13,4,21,71,72,81,61,1594441
2004,10,13,4,22,69,71,79,60,1414644
2004,10,13,4,23,68,70,79,58,1214239
2004,10,13,4,24,66,68,75,57,1027684
2004,10,14,5,1,66,68,73,56,878611
2004,10,14,5,2,64,65,74,56,795759
2004,10,14,5,3,63,64,75,55,752243
2004,10,14,5,4,62,64,73,55,729615
2004,10,14,5,5,62,63,73,53,741450
2004,10,14,5,6,61,61,73,54,826538
2004,10,14,5,7,61,61,73,53,1005529
2004,10,14,5,8,61,61,72,53,1038269
2004,10,14,5,9,65,64,75,58,1016380
2004,10,14,5,10,69,70,78,62,1054542
2004,10,14,5,11,74,73,79,70,1127223
2004,10,14,5,12,76,77,80,73,1210380
2004,10,14,5,13,78,79,82,73,1303693
2004,10,14,5,14,79,80,83,75,1399007
2004,10,14,5,15,80,81,84,75,1479217
2004,10,14,5,16,80,81,84,73,1555058
2004,10,14,5,17,80,80,85,68,1614368
2004,10,14,5,18,78,79,84,64,1626102
2004,10,14,5,19,75,75,82,64,1569365
2004,10,14,5,20,73,73,79,64,1586603
2004,10,14,5,21,72,72,79,66,1526091
2004,10,14,5,22,71,71,76,64,1383150
2004,10,14,5,23,70,70,77,64,1212380
2004,10,14,5,24,69,70,75,64,1043237
2004,10,15,6,1,69,70,75,62,909344
2004,10,15,6,2,69,70,75,63,833313
2004,10,15,6,3,68,69,74,61,795321
2004,10,15,6,4,67,69,74,57,776852
2004,10,15,6,5,67,69,76,57,784054
2004,10,15,6,6,67,69,77,55,858763
2004,10,15,6,7,66,67,78,53,1007881
2004,10,15,6,8,65,67,78,50,1068887
2004,10,15,6,9,67,70,80,53,1084344
2004,10,15,6,10,68,68,81,56,1132905
2004,10,15,6,11,69,70,83,58,1153004
2004,10,15,6,12,70,70,86,60,1169765
2004,10,15,6,13,72,72,85,62,1173882
2004,10,15,6,14,72,73,86,64,1180162
2004,10,15,6,15,72,73,84,65,1183062
2004,10,15,6,16,72,72,84,66,1190846
2004,10,15,6,17,72,70,85,65,1196476
2004,10,15,6,18,70,69,85,64,1186231
2004,10,15,6,19,67,66,82,60,1144266
2004,10,15,6,20,62,63,78,53,1172672
2004,10,15,6,21,60,61,75,50,1147140
2004,10,15,6,22,58,58,73,49,1065845
2004,10,15,6,23,57,56,72,48,974326
2004,10,15,6,24,56,56,71,48,868651
2004,10,16,7,1,56,56,74,46,779767
2004,10,16,7,2,54,54,73,46,727638
2004,10,16,7,3,53,54,72,46,705950
2004,10,16,7,4,53,53,72,46,701604
2004,10,16,7,5,53,53,71,46,719093
2004,10,16,7,6,53,52,70,46,766495
2004,10,16,7,7,53,52,70,43,857688
2004,10,16,7,8,53,52,70,45,975764
2004,10,16,7,9,58,59,69,52,1088958
2004,10,16,7,10,64,65,70,54,1113460
2004,10,16,7,11,69,70,74,64,1090494
2004,10,16,7,12,72,73,77,69,1069184
2004,10,16,7,13,74,74,79,71,1070274
2004,10,16,7,14,75,75,79,71,1093730
2004,10,16,7,15,76,77,81,71,1144614
2004,10,16,7,16,77,79,81,71,1209079
2004,10,16,7,17,77,78,81,70,1278940
2004,10,16,7,18,76,76,81,70,1304354
2004,10,16,7,19,72,72,78,69,1266804
2004,10,16,7,20,68,69,73,61,1287570
2004,10,16,7,21,66,66,79,61,1237586
2004,10,16,7,22,65,65,78,60,1133843
2004,10,16,7,23,64,64,77,60,1023483
2004,10,16,7,24,63,63,77,57,900093
2004,10,17,1,1,61,62,76,53,797005
2004,10,17,1,2,61,61,74,55,723539
2004,10,17,1,3,60,60,74,54,689704
2004,10,17,1,4,59,59,73,53,673648
2004,10,17,1,5,59,59,73,52,674460
2004,10,17,1,6,58,58,72,51,695682
2004,10,17,1,7,58,58,72,51,750459
2004,10,17,1,8,58,58,72,50,838295
2004,10,17,1,9,63,64,72,50,968666
2004,10,17,1,10,69,71,76,49,1066418
2004,10,17,1,11,74,75,79,60,1122154
2004,10,17,1,12,77,78,81,65,1181140
2004,10,17,1,13,78,79,81,70,1270999
2004,10,17,1,14,80,81,83,73,1380367
2004,10,17,1,15,81,81,85,75,1486705
2004,10,17,1,16,81,82,85,77,1574293
2004,10,17,1,17,80,81,84,78,1642368
2004,10,17,1,18,79,79,84,76,1653436
2004,10,17,1,19,75,75,82,70,1578924
2004,10,17,1,20,72,73,77,66,1584998
2004,10,17,1,21,70,70,79,64,1511151
2004,10,17,1,22,70,70,79,63,1340988
2004,10,17,1,23,69,69,79,61,1151099
2004,10,17,1,24,67,68,76,60,966198
2004,10,18,2,1,66,66,75,60,827846
2004,10,18,2,2,65,65,75,59,753637
2004,10,18,2,3,65,64,74,60,716243
2004,10,18,2,4,64,64,72,60,695460
2004,10,18,2,5,64,63,72,58,710676
2004,10,18,2,6,64,63,79,59,802400
2004,10,18,2,7,64,64,79,55,980358
2004,10,18,2,8,64,64,79,57,1029652
2004,10,18,2,9,68,67,82,62,1019162
2004,10,18,2,10,73,73,84,61,1073217
2004,10,18,2,11,77,79,86,69,1163699
2004,10,18,2,12,79,80,86,73,1267110
2004,10,18,2,13,80,81,86,77,1367900
2004,10,18,2,14,81,81,86,77,1456886
2004,10,18,2,15,81,82,87,78,1517898
2004,10,18,2,16,81,82,87,77,1574044
2004,10,18,2,17,81,82,87,77,1626829
2004,10,18,2,18,80,80,87,76,1651675
2004,10,18,2,19,77,78,85,73,1653813
2004,10,18,2,20,75,76,82,69,1702936
2004,10,18,2,21,73,73,81,67,1622450
2004,10,18,2,22,72,73,80,65,1452245
2004,10,18,2,23,71,72,80,65,1253896
2004,10,18,2,24,71,72,79,64,1074476
2004,10,19,3,1,70,71,79,63,928748
2004,10,19,3,2,70,71,75,61,847410
2004,10,19,3,3,70,71,77,61,804145
2004,10,19,3,4,70,70,77,62,787347
2004,10,19,3,5,69,70,77,62,796464
2004,10,19,3,6,69,70,79,62,886347
2004,10,19,3,7,69,70,75,63,1074521
2004,10,19,3,8,69,70,75,61,1126074
2004,10,19,3,9,72,73,81,66,1111722
2004,10,19,3,10,75,76,82,68,1181785
2004,10,19,3,11,79,80,84,75,1311321
2004,10,19,3,12,81,82,84,74,1462833
2004,10,19,3,13,83,84,86,78,1610742
2004,10,19,3,14,83,84,87,77,1727661
2004,10,19,3,15,84,84,88,70,1805485
2004,10,19,3,16,83,84,87,72,1849765
2004,10,19,3,17,82,84,87,70,1857844
2004,10,19,3,18,81,81,87,72,1836245
2004,10,19,3,19,78,79,85,70,1812177
2004,10,19,3,20,76,76,84,70,1840885
2004,10,19,3,21,76,76,84,70,1742720
2004,10,19,3,22,75,75,82,70,1581788
2004,10,19,3,23,74,75,82,70,1378998
2004,10,19,3,24,74,74,78,69,1185472
2004,10,20,4,1,73,74,77,68,1039188
2004,10,20,4,2,72,73,77,68,959892
2004,10,20,4,3,72,73,77,68,909734
2004,10,20,4,4,72,73,77,68,890036
2004,10,20,4,5,72,72,77,64,902066
2004,10,20,4,6,72,72,77,64,998126
2004,10,20,4,7,71,72,77,63,1182020
2004,10,20,4,8,71,73,77,63,1236122
2004,10,20,4,9,72,73,77,66,1204794
2004,10,20,4,10,74,76,81,69,1240807
2004,10,20,4,11,78,79,83,74,1354116
2004,10,20,4,12,81,81,85,76,1511889
2004,10,20,4,13,82,84,86,76,1664082
2004,10,20,4,14,83,84,87,78,1775870
2004,10,20,4,15,84,84,87,81,1840469
2004,10,20,4,16,83,84,89,73,1899132
2004,10,20,4,17,81,82,87,73,1927206
2004,10,20,4,18,80,81,87,73,1912677
2004,10,20,4,19,78,78,85,74,1859240
2004,10,20,4,20,75,75,81,70,1864364
2004,10,20,4,21,74,75,79,70,1762702
2004,10,20,4,22,74,74,78,70,1596676
2004,10,20,4,23,73,73,79,68,1392124
2004,10,20,4,24,72,72,77,67,1190288
2004,10,21,5,1,72,73,77,66,1028352
2004,10,21,5,2,71,72,77,66,930283
2004,10,21,5,3,71,71,76,66,874829
2004,10,21,5,4,70,71,77,66,849308
2004,10,21,5,5,70,70,77,64,853968
2004,10,21,5,6,70,70,77,64,941351
2004,10,21,5,7,69,69,75,64,1126586
2004,10,21,5,8,69,69,75,64,1177834
2004,10,21,5,9,71,70,78,64,1155335
2004,10,21,5,10,72,72,81,67,1199323
2004,10,21,5,11,75,76,82,71,1298180
2004,10,21,5,12,78,79,84,72,1419933
2004,10,21,5,13,79,80,85,75,1532735
2004,10,21,5,14,81,81,86,75,1628880
2004,10,21,5,15,81,81,87,76,1706494
2004,10,21,5,16,82,82,89,78,1783973
2004,10,21,5,17,81,81,89,77,1840741
2004,10,21,5,18,80,80,89,75,1824976
2004,10,21,5,19,77,77,87,73,1743643
2004,10,21,5,20,75,75,82,71,1765372
2004,10,21,5,21,73,73,80,68,1664495
2004,10,21,5,22,73,72,84,65,1508428
2004,10,21,5,23,72,72,78,64,1311877
2004,10,21,5,24,71,71,77,66,1113921
2004,10,22,6,1,70,72,76,65,953815
2004,10,22,6,2,69,70,74,64,860337
2004,10,22,6,3,69,70,73,64,808886
2004,10,22,6,4,68,70,73,63,782028
2004,10,22,6,5,68,68,74,63,781156
2004,10,22,6,6,68,68,75,63,868765
2004,10,22,6,7,68,68,75,63,1051746
2004,10,22,6,8,67,68,74,63,1104340
2004,10,22,6,9,69,68,75,64,1090681
2004,10,22,6,10,71,70,81,65,1145026
2004,10,22,6,11,74,75,82,69,1228423
2004,10,22,6,12,76,77,81,70,1315233
2004,10,22,6,13,77,78,83,72,1396091
2004,10,22,6,14,79,79,85,73,1478198
2004,10,22,6,15,79,80,87,73,1532022
2004,10,22,6,16,78,78,88,72,1577367
2004,10,22,6,17,78,77,89,72,1582769
2004,10,22,6,18,77,76,89,71,1546575
2004,10,22,6,19,74,74,86,68,1467804
2004,10,22,6,20,72,73,81,66,1462156
2004,10,22,6,21,71,72,79,63,1378359
2004,10,22,6,22,69,71,77,63,1263751
2004,10,22,6,23,69,71,76,62,1136396
2004,10,22,6,24,68,70,75,61,996353
2004,10,23,7,1,68,70,74,61,863319
2004,10,23,7,2,66,68,74,59,782775
2004,10,23,7,3,66,67,74,58,740847
2004,10,23,7,4,65,67,74,57,715500
2004,10,23,7,5,65,67,74,57,712930
2004,10,23,7,6,65,64,77,56,741085
2004,10,23,7,7,64,63,77,55,811114
2004,10,23,7,8,64,63,77,57,894098
2004,10,23,7,9,67,66,78,61,998933
2004,10,23,7,10,70,69,79,62,1107880
2004,10,23,7,11,74,73,79,69,1193855
2004,10,23,7,12,76,76,81,72,1275027
2004,10,23,7,13,77,78,82,73,1366229
2004,10,23,7,14,78,78,83,73,1446086
2004,10,23,7,15,79,79,84,73,1507580
2004,10,23,7,16,78,79,85,73,1555103
2004,10,23,7,17,78,78,86,72,1573910
2004,10,23,7,18,76,75,86,68,1533889
2004,10,23,7,19,73,72,83,64,1437600
2004,10,23,7,20,70,69,78,59,1433742
2004,10,23,7,21,68,68,76,60,1342427
2004,10,23,7,22,67,66,74,60,1218763
2004,10,23,7,23,66,66,73,57,1088026
2004,10,23,7,24,64,63,73,57,948600
2004,10,24,1,1,63,64,72,56,833722
2004,10,24,1,2,62,63,70,55,755866
2004,10,24,1,3,62,63,69,55,711055
2004,10,24,1,4,61,62,69,54,688776
2004,10,24,1,5,60,60,68,54,686009
2004,10,24,1,6,60,60,72,53,705431
2004,10,24,1,7,60,60,70,48,758882
2004,10,24,1,8,60,60,72,52,843662
2004,10,24,1,9,63,63,73,57,971795
2004,10,24,1,10,67,67,75,59,1076440
2004,10,24,1,11,72,72,78,66,1136865
2004,10,24,1,12,76,76,82,70,1208340
2004,10,24,1,13,78,78,83,73,1318988
2004,10,24,1,14,79,79,84,75,1434649
2004,10,24,1,15,79,80,84,75,1524518
2004,10,24,1,16,79,80,85,76,1574999
2004,10,24,1,17,79,79,85,75,1597229
2004,10,24,1,18,78,77,85,73,1593375
2004,10,24,1,19,75,75,83,70,1549739
2004,10,24,1,20,72,73,79,68,1596866
2004,10,24,1,21,71,72,76,66,1524846
2004,10,24,1,22,70,70,75,65,1363396
2004,10,24,1,23,68,68,75,65,1176202
2004,10,24,1,24,68,67,73,65,1005615
2004,10,25,2,1,67,66,73,62,869802
2004,10,25,2,2,67,66,72,63,795699
2004,10,25,2,3,66,68,72,63,756979
2004,10,25,2,4,66,66,71,61,737535
2004,10,25,2,5,65,66,72,59,748701
2004,10,25,2,6,65,66,72,59,837574
2004,10,25,2,7,65,64,73,58,1014480
2004,10,25,2,8,65,65,72,59,1068465
2004,10,25,2,9,67,67,75,64,1056419
2004,10,25,2,10,71,71,77,65,1109566
2004,10,25,2,11,74,75,79,68,1208746
