"date","wp1","wp2","wp3","wp4","wp5","wp6","wp7","usage"
2011030723,0,0.339,0,0,0.015,0,0,"Training"
2011030800,0,0.339,0,0,0.005,0.013,0,"Training"
2011030801,0,0.466,0,0,0,0.013,0,"Training"
2011030802,0,0.571,0,0.011,0.096,0.039,0,"Training"
2011030803,0,0.635,0,0.028,0.192,0.066,0,"Training"
2011030804,0,0.741,0.02,0.055,0.091,0.053,0,"Training"
2011030805,0,0.889,0.049,0.072,0.081,0.066,0,"Training"
2011030806,0.05,0.894,0.049,0.05,0.091,0.066,0.025,"Training"
2011030807,0.08,0.873,0.079,0.072,0.121,0.053,0.025,"Training"
2011030808,0.05,0.852,0.178,0.077,0.076,0.013,0.025,"Training"
2011030809,0.075,0.847,0.198,0.017,0.101,0,0.025,"Training"
2011030810,0.105,0.841,0.208,0.182,0.076,0.053,0.076,"Training"
2011030811,0.04,0.873,0.316,0.105,0.111,0.079,0.202,"Training"
2011030812,0.045,0.884,0.375,0.094,0.131,0.118,0.076,"Training"
2011030813,0.125,0.862,0.415,0.116,0.157,0.145,0.227,"PrivateTest"
2011030814,0.065,0.862,0.464,0.132,0.147,0.105,0.328,"PrivateTest"
2011030815,0.085,0.831,0.474,0.121,0.172,0.118,0.253,"PrivateTest"
2011030816,0.13,0.815,0.306,0.077,0.131,0.158,0.227,"PrivateTest"
2011030817,0.155,0.783,0.277,0.088,0.025,0.132,0.177,"PrivateTest"
2011030818,0.165,0.794,0.385,0.05,0.066,0.118,0.152,"PrivateTest"
2011030819,0.155,0.841,0.603,0.055,0.046,0.092,0.177,"PrivateTest"
2011030820,0.17,0.751,0.524,0.061,0.061,0.132,0.227,"PrivateTest"
2011030821,0.211,0.593,0.682,0.077,0.081,0.145,0.303,"PrivateTest"
2011030822,0.195,0.36,0.751,0.165,0.106,0.158,0.227,"PrivateTest"
2011030823,0.236,0.503,0.889,0.248,0.172,0.211,0.303,"PrivateTest"
2011030900,0.366,0.698,0.968,0.331,0.222,0.303,0.429,"PrivateTest"
2011030901,0.461,0.778,0.978,0.424,0.465,0.395,0.48,"PrivateTest"
2011030902,0.576,0.857,0.978,0.49,0.561,0.513,0.707,"PrivateTest"
2011030903,0.506,0.899,0.978,0.545,0.495,0.632,0.758,"PrivateTest"
2011030904,0.421,0.926,0.978,0.507,0.369,0.737,0.884,"PrivateTest"
2011030905,0.546,0.905,0.968,0.683,0.44,0.882,0.934,"PrivateTest"
2011030906,0.541,0.841,0.968,0.848,0.349,0.895,0.934,"PrivateTest"
2011030907,0.586,0.857,0.958,0.887,0.288,0.934,0.934,"PrivateTest"
2011030908,0.667,0.841,0.968,0.882,0.238,0.895,0.934,"PrivateTest"
2011030909,0.652,0.905,0.968,0.848,0.233,0.855,0.909,"PrivateTest"
2011030910,0.662,0.862,0.968,0.766,0.298,0.868,0.884,"PrivateTest"
2011030911,0.682,0.698,0.968,0.512,0.41,0.645,0.884,"PrivateTest"
2011030912,0.667,0.746,0.919,0.49,0.344,0.842,0.934,"PrivateTest"
2011030913,0.672,0.735,0.968,0.738,0.278,0.908,0.934,"PrivateTest"
2011030914,0.642,0.651,0.978,0.887,0.238,0.934,0.884,"PrivateTest"
2011030915,0.576,0.677,0.958,0.882,0.258,0.829,0.859,"PrivateTest"
2011030916,0.551,0.619,0.929,0.804,0.192,0.921,0.833,"PrivateTest"
2011030917,0.632,0.402,0.939,0.832,0.147,0.882,0.833,"PrivateTest"
2011030918,0.652,0.37,0.929,0.821,0.076,0.855,0.833,"PrivateTest"
2011030919,0.697,0.418,0.81,0.821,0.137,0.868,0.833,"PrivateTest"
2011030920,0.707,0.307,0.563,0.848,0.243,0.921,0.859,"PrivateTest"
2011030921,0.697,0.317,0.356,0.882,0.465,0.947,0.884,"PrivateTest"
2011030922,0.627,0.28,0.267,0.876,0.779,0.921,0.884,"PrivateTest"
2011030923,0.546,0.307,0.237,0.86,0.662,0.934,0.934,"PrivateTest"
2011031000,0.471,0.328,0.356,0.948,0.303,0.934,0.934,"PrivateTest"
2011031001,0.451,0.434,0.593,0.904,0.354,0.921,0.934,"PrivateTest"
2011031002,0.541,0.434,0.8,0.887,0.698,0.934,0.934,"PrivateTest"
2011031003,0.501,0.254,0.81,0.915,0.349,0.921,0.934,"PrivateTest"
2011031004,0.536,0.127,0.87,0.865,0.313,0.895,0.909,"PrivateTest"
2011031005,0.551,0.058,0.899,0.843,0.511,0.75,0.884,"PrivateTest"
2011031006,0.586,0.037,0.741,0.799,0.592,0.737,0.783,"PrivateTest"
2011031007,0.632,0.026,0.563,0.694,0.718,0.632,0.732,"PrivateTest"
2011031008,0.581,0.042,0.514,0.634,0.768,0.5,0.657,"PrivateTest"
2011031009,0.526,0.042,0.603,0.545,0.652,0.474,0.606,"PrivateTest"
2011031010,0.376,0.021,0.464,0.386,0.404,0.329,0.53,"PrivateTest"
2011031011,0.266,0.079,0.198,0.303,0.137,0.25,0.455,"PrivateTest"
2011031012,0.281,0.122,0.109,0.226,0.152,0.132,0.328,"PrivateTest"
2011031013,0.286,0.169,0.099,0.287,0.278,0.197,0.303,"Training"
2011031014,0.321,0.175,0.158,0.364,0.344,0.237,0.253,"Training"
2011031015,0.281,0.159,0.188,0.226,0.42,0.158,0.202,"Training"
2011031016,0.271,0.206,0.158,0.187,0.41,0.158,0.177,"Training"
2011031017,0.206,0.116,0.138,0.132,0.445,0.092,0.076,"Training"
2011031018,0.175,0.122,0.168,0.017,0.445,0.013,0,"Training"
2011031019,0.135,0.159,0.435,0,0.597,0.026,0,"Training"
2011031020,0.1,0.159,0.563,0,0.076,0.079,0,"Training"
2011031021,0.095,0.254,0.474,0,0.005,0.316,0.227,"Training"
2011031022,0.1,0.365,0.692,0.077,0,0.474,0.379,"Training"
2011031023,0.055,0.397,0.82,0.127,0.01,0.395,0.379,"Training"
2011031100,0.01,0.423,0.731,0.16,0.091,0.329,0.278,"Training"
2011031101,0.005,0.386,0.623,0.083,0.253,0.355,0.303,"Training"
2011031102,0.07,0.407,0.662,0.127,0.415,0.421,0.429,"Training"
2011031103,0.09,0.349,0.791,0.11,0.47,0.329,0.303,"Training"
2011031104,0.115,0.381,0.761,0.237,0.617,0.632,0.606,"Training"
2011031105,0.206,0.296,0.791,0.446,0.521,0.684,0.455,"Training"
2011031106,0.145,0.376,0.939,0.573,0.561,0.75,0.631,"Training"
2011031107,0.291,0.397,0.968,0.777,0.319,0.947,0.909,"Training"
2011031108,0.446,0.497,0.968,0.887,0.43,0.947,0.859,"Training"
2011031109,0.251,0.524,0.968,0.606,0.713,0.868,0.783,"Training"
2011031110,0.291,0.593,0.958,0.628,0.956,0.882,0.934,"Training"
2011031111,0.281,0.693,0.949,0.915,0.905,0.934,0.934,"Training"
2011031112,0.386,0.619,0.949,0.942,0.683,0.961,0.682,"Training"
2011031113,0.346,0.439,0.949,0.909,0.849,0.934,0.859,"Training"
2011031114,0.226,0.381,0.949,0.887,0.92,0.961,0.859,"Training"
2011031115,0.145,0.534,0.899,0.893,0.46,0.961,0.859,"Training"
2011031116,0.226,0.561,0.83,0.909,0.41,0.961,0.859,"Training"
2011031117,0.371,0.397,0.899,0.915,0.758,0.961,0.859,"Training"
2011031118,0.396,0.402,0.899,0.937,0.814,0.961,0.859,"Training"
2011031119,0.326,0.587,0.82,0.964,0.677,0.961,0.859,"Training"
2011031120,0.461,0.566,0.632,0.97,0.581,0.961,0.859,"Training"
2011031121,0.561,0.429,0.395,0.953,0.278,0.961,0.859,"Training"
2011031122,0.591,0.444,0.198,0.926,0.106,0.947,0.859,"Training"
2011031123,0.622,0.344,0.079,0.909,0.177,0.934,0.859,"Training"
2011031200,0.591,0.148,0.049,0.876,0.177,0.908,0.833,"Training"
2011031201,0.556,0.074,0.099,0.744,0.465,0.789,0.682,"PrivateTest"
2011031202,0.496,0.048,0.306,0.562,0.9,0.632,0.48,"PrivateTest"
2011031203,0.431,0.069,0.405,0.534,0.854,0.434,0.379,"PrivateTest"
2011031204,0.361,0.042,0.642,0.298,0.824,0.197,0.152,"PrivateTest"
2011031205,0.476,0.111,0.662,0.138,0.839,0.105,0.051,"PrivateTest"
2011031206,0.431,0.138,0.702,0.039,0.763,0.039,0.025,"PrivateTest"
2011031207,0.426,0.196,0.553,0.022,0.799,0.079,0.051,"PrivateTest"
2011031208,0.511,0.259,0.227,0.044,0.718,0.118,0.051,"PrivateTest"
2011031209,0.546,0.286,0.109,0.033,0.597,0.026,0.025,"PrivateTest"
2011031210,0.381,0.28,0.198,0.006,0.672,0.013,0,"PrivateTest"
2011031211,0.321,0.317,0.415,0,0.48,0.039,0.051,"PrivateTest"
2011031212,0.13,0.265,0.632,0.006,0.298,0.079,0.051,"PrivateTest"
2011031213,0.015,0.328,0.791,0.05,0.298,0.158,0.177,"PrivateTest"
2011031214,0,0.238,0.751,0.083,0.288,0.092,0.076,"PrivateTest"
2011031215,0.035,0.138,0.721,0.11,0.46,0.053,0.101,"PrivateTest"
2011031216,0.185,0.095,0.751,0.165,0.394,0.118,0.177,"PrivateTest"
2011031217,0.075,0.042,0.613,0.077,0.238,0.092,0.101,"PrivateTest"
2011031218,0.035,0.032,0.425,0.039,0.344,0.105,0.126,"PrivateTest"
2011031219,0.01,0,0.642,0.028,0.455,0.158,0.126,"PrivateTest"
2011031220,0.025,0,0.958,0.028,0.43,0.184,0.126,"PrivateTest"
2011031221,0.035,0.026,0.949,0.044,0.324,0.197,0.303,"PrivateTest"
2011031222,0.065,0.032,0.781,0.11,0.298,0.513,0.505,"PrivateTest"
2011031223,0.115,0.005,0.761,0.342,0.121,0.776,0.53,"PrivateTest"
2011031300,0.216,0.042,0.8,0.584,0.061,0.882,0.581,"PrivateTest"
2011031301,0.411,0.175,0.682,0.705,0.046,0.763,0.732,"PrivateTest"
2011031302,0.381,0.196,0.721,0.678,0.015,0.895,0.783,"PrivateTest"
2011031303,0.351,0.228,0.425,0.408,0.02,0.947,0.833,"PrivateTest"
2011031304,0.446,0.265,0.484,0.193,0,0.671,0.884,"PrivateTest"
2011031305,0.401,0.196,0.84,0.441,0.005,0.421,0.732,"PrivateTest"
2011031306,0.15,0.138,0.672,0.325,0.086,0.329,0.53,"PrivateTest"
2011031307,0.145,0.169,0.692,0.281,0.217,0.263,0.278,"PrivateTest"
2011031308,0.251,0.143,0.583,0.237,0.197,0.184,0.253,"PrivateTest"
2011031309,0.246,0.132,0.484,0.16,0.197,0.211,0.379,"PrivateTest"
2011031310,0.251,0.127,0.366,0.176,0.142,0.237,0.202,"PrivateTest"
2011031311,0.19,0.101,0.326,0.039,0.111,0.158,0.076,"PrivateTest"
2011031312,0.211,0.058,0.306,0.011,0.106,0.053,0.025,"PrivateTest"
2011031313,0.185,0.079,0.237,0.006,0.152,0.066,0,"PrivateTest"
2011031314,0.206,0.069,0.178,0.006,0.126,0.066,0,"PrivateTest"
2011031315,0.221,0.069,0.138,0.011,0.071,0.039,0,"PrivateTest"
2011031316,0.19,0.042,0.158,0.05,0.051,0.066,0,"PrivateTest"
2011031317,0.18,0.063,0.128,0.066,0.046,0.105,0.051,"PrivateTest"
2011031318,0.201,0.053,0.109,0.028,0.025,0.039,0.025,"PrivateTest"
2011031319,0.19,0.111,0.089,0.017,0.005,0.039,0,"PrivateTest"
2011031320,0.221,0.148,0.119,0.044,0,0.053,0.025,"PrivateTest"
2011031321,0.231,0.159,0.138,0.066,0.015,0.118,0.051,"PrivateTest"
2011031322,0.266,0.111,0.109,0.072,0.071,0.132,0.126,"PrivateTest"
2011031323,0.241,0.037,0.04,0.05,0.086,0.132,0.152,"PrivateTest"
2011031400,0.201,0.069,0.01,0.215,0.076,0.197,0.126,"PrivateTest"
2011031401,0.281,0.079,0,0.077,0.157,0.184,0.126,"Training"
2011031402,0.11,0.058,0,0,0.086,0.132,0.126,"Training"
2011031403,0.06,0.063,0.03,0.05,0.116,0.039,0.025,"Training"
2011031404,0.065,0.058,0.109,0.077,0.04,0.026,0,"Training"
2011031405,0.025,0.09,0.208,0.105,0.015,0.053,0,"Training"
2011031406,0.05,0.228,0.178,0.121,0.03,0.105,0,"Training"
2011031407,0.055,0.36,0.168,0.039,0.02,0.118,0,"Training"
2011031408,0.04,0.333,0.227,0.022,0.061,0.145,0.126,"Training"
2011031409,0.035,0.296,0.168,0.033,0.101,0.145,0.152,"Training"
2011031410,0.05,0.291,0.069,0,0.121,0.092,0.101,"Training"
2011031411,0.065,0.243,0.04,0,0.126,0.013,0,"Training"
2011031412,0.03,0.286,0.03,0,0.116,0,0.025,"Training"
2011031413,0.03,0.291,0.03,0,0.101,0.013,0.076,"Training"
2011031414,0.1,0.228,0.049,0,0.076,0.053,0.025,"Training"
2011031415,0.04,0.122,0.059,0,0.04,0.013,0,"Training"
2011031416,0,0.111,0.01,0,0.005,0.026,0,"Training"
2011031417,0,0.09,0,0,0,0.013,0,"Training"
2011031418,0,0.127,0,0,0,0,0,"Training"
2011031419,0,0.132,0,0,0.046,0,0,"Training"
2011031420,0,0.074,0,0,0.02,0,0,"Training"
2011031421,0,0.058,0.01,0,0.051,0,0,"Training"
2011031422,0,0.069,0.01,0,0.056,0,0,"Training"
2011031423,0.005,0.116,0,0,0.071,0,0,"Training"
2011031500,0.015,0.175,0,0,0.091,0,0,"Training"
2011031501,0.035,0.185,0.02,0,0.167,0,0,"Training"
2011031502,0.04,0.339,0.059,0,0.111,0,0,"Training"
2011031503,0.005,0.386,0.079,0,0.061,0,0,"Training"
2011031504,0,0.397,0.079,0.028,0.03,0.026,0,"Training"
2011031505,0,0.434,0.148,0.121,0.076,0.066,0.025,"Training"
2011031506,0,0.36,0.217,0.083,0.056,0.132,0.076,"Training"
2011031507,0.01,0.259,0.306,0.149,0.066,0.132,0.126,"Training"
2011031508,0.01,0.339,0.356,0.099,0.061,0.053,0.101,"Training"
2011031509,0,0.307,0.484,0.028,0.03,0.066,0.051,"Training"
2011031510,0,0.243,0.583,0.033,0,0.053,0.101,"Training"
2011031511,0,0.169,0.524,0.072,0,0.066,0.076,"Training"
2011031512,0,0.185,0.613,0,0.005,0.079,0.126,"Training"
2011031513,0.065,0.159,0.573,0.077,0.056,0.092,0.227,"PrivateTest"
2011031514,0.18,0.175,0.563,0.055,0.111,0.184,0.354,"PrivateTest"
2011031515,0.055,0.148,0.672,0.143,0.142,0.105,0.328,"PrivateTest"
2011031516,0.08,0.138,0.672,0.033,0.061,0.118,0.177,"PrivateTest"
2011031517,0.08,0.212,0.593,0.011,0.04,0.105,0.126,"PrivateTest"
2011031518,0.075,0.317,0.672,0.006,0.025,0.039,0.076,"PrivateTest"
2011031519,0.04,0.386,0.81,0,0.005,0.026,0.051,"PrivateTest"
2011031520,0.06,0.466,0.86,0.006,0,0.053,0.076,"PrivateTest"
2011031521,0.065,0.376,0.939,0.022,0,0.092,0.076,"PrivateTest"
2011031522,0.14,0.323,0.929,0.061,0,0.105,0.152,"PrivateTest"
2011031523,0.185,0.434,0.929,0.154,0.005,0.118,0.202,"PrivateTest"
2011031600,0.185,0.614,0.919,0.209,0.056,0.105,0.152,"PrivateTest"
2011031601,0.231,0.54,0.731,0.303,0.091,0.105,0.253,"PrivateTest"
2011031602,0.256,0.619,0.534,0.314,0.147,0.184,0.48,"PrivateTest"
2011031603,0.226,0.889,0.346,0.325,0.268,0.25,0.53,"PrivateTest"
2011031604,0.195,0.72,0.257,0.237,0.506,0.303,0.48,"PrivateTest"
2011031605,0.155,0.63,0.198,0.176,0.854,0.079,0.379,"PrivateTest"
2011031606,0.195,0.529,0.188,0.231,0.94,0.237,0.278,"PrivateTest"
2011031607,0.145,0.349,0.168,0.176,0.92,0.263,0.227,"PrivateTest"
2011031608,0.14,0.249,0.326,0.044,0.733,0.132,0.152,"PrivateTest"
2011031609,0.105,0.217,0.306,0.039,0.627,0.053,0.051,"PrivateTest"
2011031610,0.065,0.201,0.356,0.017,0.743,0.039,0.051,"PrivateTest"
2011031611,0.05,0.148,0.168,0,0.89,0.079,0.051,"PrivateTest"
2011031612,0.03,0.138,0.267,0.066,0.779,0.092,0.076,"PrivateTest"
2011031613,0.045,0.153,0.306,0.066,0.698,0.079,0.051,"PrivateTest"
2011031614,0.05,0.169,0.306,0.132,0.688,0.171,0.051,"PrivateTest"
2011031615,0.06,0.159,0.257,0.088,0.774,0.132,0,"PrivateTest"
2011031616,0.14,0.143,0.168,0.099,0.713,0.092,0.025,"PrivateTest"
2011031617,0.08,0.095,0.138,0.028,0.586,0.066,0,"PrivateTest"
2011031618,0.095,0.069,0.267,0.077,0.571,0.079,0,"PrivateTest"
2011031619,0.1,0.058,0.375,0.143,0.586,0.132,0.076,"PrivateTest"
2011031620,0.135,0.079,0.356,0.22,0.642,0.158,0.101,"PrivateTest"
2011031621,0.17,0.053,0.277,0.275,0.733,0.211,0.126,"PrivateTest"
2011031622,0.221,0.021,0.277,0.325,0.612,0.263,0.126,"PrivateTest"
2011031623,0.231,0,0.395,0.435,0.511,0.303,0.177,"PrivateTest"
2011031700,0.281,0,0.395,0.661,0.48,0.513,0.278,"PrivateTest"
2011031701,0.431,0,0.415,0.76,0.47,0.605,0.379,"PrivateTest"
2011031702,0.581,0.037,0.415,0.843,0.637,0.671,0.404,"PrivateTest"
2011031703,0.576,0.063,0.504,0.804,0.617,0.776,0.404,"PrivateTest"
2011031704,0.546,0.148,0.672,0.815,0.47,0.75,0.455,"PrivateTest"
2011031705,0.471,0.286,0.82,0.738,0.445,0.592,0.354,"PrivateTest"
2011031706,0.481,0.265,0.751,0.667,0.197,0.447,0.253,"PrivateTest"
2011031707,0.416,0.249,0.731,0.523,0.121,0.368,0.278,"PrivateTest"
2011031708,0.386,0.317,0.721,0.446,0.126,0.382,0.303,"PrivateTest"
2011031709,0.466,0.481,0.711,0.452,0.182,0.329,0.278,"PrivateTest"
2011031710,0.476,0.635,0.652,0.468,0.258,0.421,0.379,"PrivateTest"
2011031711,0.461,0.825,0.553,0.623,0.233,0.566,0.48,"PrivateTest"
2011031712,0.546,0.915,0.8,0.678,0.298,0.671,0.505,"PrivateTest"
2011031713,0.461,0.852,0.949,0.705,0.324,0.737,0.581,"Training"
2011031714,0.351,0.683,0.939,0.782,0.303,0.816,0.707,"Training"
2011031715,0.421,0.566,0.939,0.826,0.404,0.842,0.657,"Training"
2011031716,0.471,0.365,0.949,0.882,0.501,0.895,0.732,"Training"
2011031717,0.642,0.249,0.939,0.871,0.46,0.842,0.732,"Training"
2011031718,0.742,0.249,0.929,0.876,0.369,0.816,0.732,"Training"
2011031719,0.817,0.243,0.929,0.926,0.344,0.789,0.758,"Training"
2011031720,0.872,0.169,0.978,0.931,0.435,0.908,0.808,"Training"
2011031721,0.892,0.307,0.978,0.953,0.602,0.895,0.758,"Training"
2011031722,0.917,0.317,0.978,0.959,0.89,0.934,0.859,"Training"
2011031723,0.902,0.228,0.978,0.959,0.88,0.947,0.934,"Training"
2011031800,0.877,0.18,0.978,0.97,0.925,0.947,0.934,"Training"
2011031801,0.867,0.233,0.978,0.97,0.956,0.947,0.934,"Training"
2011031802,0.882,0.333,0.978,0.964,0.956,0.947,0.96,"Training"
2011031803,0.882,0.598,0.978,0.97,0.956,0.947,0.96,"Training"
2011031804,0.872,0.667,0.978,0.953,0.956,0.947,0.934,"Training"
2011031805,0.867,0.757,0.968,0.942,0.956,0.947,0.934,"Training"
2011031806,0.872,0.799,0.978,0.942,0.956,0.921,0.934,"Training"
2011031807,0.612,0.423,0.968,0.909,0.956,0.908,0.884,"Training"
2011031808,0.416,0.265,0.939,0.832,0.956,0.645,0.682,"Training"
2011031809,0.411,0.153,0.761,0.7,0.956,0.737,0.657,"Training"
2011031810,0.401,0.09,0.721,0.518,0.956,0.408,0.707,"Training"
2011031811,0.391,0.132,0.494,0.518,0.956,0.25,0.278,"Training"
2011031812,0.426,0.222,0.375,0.617,0.895,0.145,0.202,"Training"
2011031813,0.441,0.259,0.375,0.485,0.956,0.105,0.177,"Training"
2011031814,0.356,0.254,0.247,0.105,0.945,0.066,0.051,"Training"
2011031815,0.251,0.265,0.128,0.006,0.935,0.158,0.101,"Training"
2011031816,0.18,0.28,0.119,0.061,0.758,0.395,0.354,"Training"
2011031817,0.09,0.349,0.217,0.149,0.708,0.461,0.581,"Training"
2011031818,0.085,0.381,0.237,0.402,0.748,0.553,0.581,"Training"
2011031819,0.095,0.333,0.237,0.59,0.758,0.355,0.227,"Training"
2011031820,0.226,0.349,0.267,0.567,0.602,0.382,0.253,"Training"
2011031821,0.266,0.339,0.316,0.49,0.713,0.303,0.354,"Training"
2011031822,0.311,0.291,0.287,0.468,0.455,0.276,0.278,"Training"
2011031823,0.346,0.238,0.267,0.314,0.415,0.171,0.278,"Training"
2011031900,0.326,0.254,0.247,0.248,0.521,0.342,0.202,"Training"
2011031901,0.351,0.328,0.247,0.331,0.303,0.316,0.101,"PrivateTest"
2011031902,0.411,0.386,0.208,0.683,0.147,0.303,0.202,"PrivateTest"
2011031903,0.341,0.228,0.188,0.727,0.187,0.408,0.227,"PrivateTest"
2011031904,0.175,0.021,0.198,0.81,0.233,0.645,0.328,"PrivateTest"
2011031905,0.165,0,0.247,0.612,0.253,0.75,0.556,"PrivateTest"
2011031906,0.12,0,0.247,0.248,0.152,0.579,0.682,"PrivateTest"
2011031907,0.095,0,0.208,0.187,0.212,0.513,0.682,"PrivateTest"
2011031908,0.08,0,0.128,0.209,0.217,0.461,0.682,"PrivateTest"
2011031909,0.1,0,0.109,0.121,0.248,0.184,0.682,"PrivateTest"
2011031910,0.095,0,0.099,0.11,0.228,0.118,0.505,"PrivateTest"
2011031911,0.09,0,0.188,0.066,0.152,0.118,0.152,"PrivateTest"
2011031912,0.125,0.011,0.119,0.116,0.147,0.079,0.051,"PrivateTest"
2011031913,0.12,0.005,0.079,0.028,0.197,0.118,0.076,"PrivateTest"
2011031914,0.17,0,0.069,0.011,0.101,0.132,0.152,"PrivateTest"
2011031915,0.296,0,0.059,0.017,0.046,0.053,0.051,"PrivateTest"
2011031916,0.246,0.011,0.01,0.006,0.025,0.039,0,"PrivateTest"
2011031917,0.211,0.042,0,0.028,0.015,0.053,0.025,"PrivateTest"
2011031918,0.15,0.042,0,0.055,0,0.066,0.025,"PrivateTest"
2011031919,0.12,0.048,0,0.083,0.03,0.066,0.051,"PrivateTest"
2011031920,0.165,0.026,0,0.138,0.071,0.092,0.076,"PrivateTest"
2011031921,0.18,0,0.02,0.132,0.152,0.132,0.101,"PrivateTest"
2011031922,0.155,0.011,0.03,0.127,0.182,0.079,0.076,"PrivateTest"
2011031923,0.13,0.005,0.01,0.061,0.137,0.039,0,"PrivateTest"
2011032000,0.08,0,0.01,0.006,0.111,0,0,"PrivateTest"
2011032001,0.035,0.053,0,0,0.081,0,0,"PrivateTest"
2011032002,0.025,0.201,0,0,0.046,0,0,"PrivateTest"
2011032003,0.055,0.212,0.04,0,0.005,0,0,"PrivateTest"
2011032004,0.03,0.122,0.03,0,0,0,0,"PrivateTest"
2011032005,0.015,0.275,0.01,0,0,0,0,"PrivateTest"
2011032006,0.035,0.466,0.02,0,0,0.013,0,"PrivateTest"
2011032007,0.01,0.656,0.03,0,0,0.026,0,"PrivateTest"
2011032008,0.005,0.799,0.049,0,0.01,0.013,0,"PrivateTest"
2011032009,0.005,0.82,0.128,0,0.015,0.039,0.025,"PrivateTest"
2011032010,0.065,0.619,0.188,0.011,0.01,0.079,0.101,"PrivateTest"
2011032011,0.115,0.661,0.504,0.077,0.015,0.145,0.152,"PrivateTest"
2011032012,0.115,0.714,0.761,0.182,0,0.145,0.177,"PrivateTest"
2011032013,0.12,0.783,0.791,0.209,0,0.066,0.152,"PrivateTest"
2011032014,0.065,0.857,0.613,0.127,0,0.092,0.152,"PrivateTest"
2011032015,0.035,0.899,0.455,0.121,0.01,0.158,0.177,"PrivateTest"
2011032016,0.025,0.894,0.287,0.083,0.056,0.132,0.152,"PrivateTest"
2011032017,0.095,0.899,0.415,0.066,0.071,0.132,0.177,"PrivateTest"
2011032018,0.115,0.899,0.731,0.088,0.061,0.197,0.278,"PrivateTest"
2011032019,0.115,0.894,0.909,0.11,0.03,0.145,0.202,"PrivateTest"
2011032020,0.105,0.868,0.879,0.11,0.01,0.211,0.328,"PrivateTest"
2011032021,0.145,0.862,0.949,0.253,0,0.237,0.455,"PrivateTest"
2011032022,0.19,0.894,0.919,0.22,0,0.105,0.354,"PrivateTest"
2011032023,0.17,0.931,0.87,0.353,0,0.118,0.253,"PrivateTest"
2011032100,0.261,0.937,0.87,0.408,0,0.289,0.682,"PrivateTest"
2011032101,0.326,0.942,0.84,0.441,0.066,0.605,0.556,"Training"
2011032102,0.276,0.947,0.968,0.799,0.192,0.829,0.758,"Training"
2011032103,0.426,0.942,0.968,0.793,0.303,0.882,0.884,"Training"
2011032104,0.571,0.926,0.958,0.716,0.197,0.829,0.884,"Training"
2011032105,0.501,0.878,0.603,0.832,0.167,0.895,0.934,"Training"
2011032106,0.396,0.899,0.968,0.744,0.137,0.855,0.909,"Training"
2011032107,0.341,0.762,0.939,0.683,0.263,0.842,0.909,"Training"
2011032108,0.301,0.46,0.316,0.612,0.46,0.645,0.884,"Training"
2011032109,0.281,0.18,0.059,0.441,0.718,0.316,0.556,"Training"
2011032110,0.12,0.106,0.119,0.204,0.698,0.276,0.354,"Training"
2011032111,0.055,0.042,0.593,0.11,0.819,0.382,0.404,"Training"
2011032112,0.085,0.011,0.86,0.193,0.657,0.158,0.076,"Training"
2011032113,0.08,0,0.741,0.325,0.475,0.158,0.076,"Training"
2011032114,0.241,0,0.326,0.309,0.192,0.197,0.177,"Training"
2011032115,0.356,0,0.296,0.397,0.131,0.355,0.303,"Training"
2011032116,0.281,0.053,0.227,0.441,0.485,0.539,0.505,"Training"
2011032117,0.627,0.058,0.138,0.463,0.935,0.461,0.53,"Training"
2011032118,0.717,0.127,0.326,0.358,0.88,0.355,0.48,"Training"
2011032119,0.727,0.243,0.425,0.474,0.627,0.461,0.53,"Training"
2011032120,0.807,0.296,0.306,0.358,0.637,0.342,0.354,"Training"
2011032121,0.737,0.275,0.217,0.22,0.263,0.211,0.379,"Training"
2011032122,0.662,0.175,0.128,0.154,0.303,0.224,0.631,"Training"
2011032123,0.642,0.249,0.059,0.242,0.278,0.368,0.53,"Training"
2011032200,0.441,0.132,0.059,0.353,0.197,0.289,0.429,"Training"
2011032201,0.381,0.074,0.148,0.309,0.263,0.355,0.303,"Training"
2011032202,0.226,0.28,0.227,0.309,0.288,0.461,0.429,"Training"
2011032203,0.155,0.217,0.158,0.32,0.268,0.303,0.429,"Training"
2011032204,0.08,0.09,0.287,0.204,0.177,0.224,0.303,"Training"
2011032205,0.135,0.011,0.217,0.165,0.081,0.289,0.227,"Training"
2011032206,0.201,0,0.158,0.072,0.101,0.224,0.202,"Training"
2011032207,0.231,0.021,0.168,0.072,0.147,0.105,0.101,"Training"
2011032208,0.226,0.053,0.138,0.055,0.147,0.105,0.101,"Training"
2011032209,0.14,0.074,0.237,0.121,0.177,0.184,0.126,"Training"
2011032210,0.201,0.063,0.089,0.116,0.207,0.184,0.101,"Training"
2011032211,0.241,0.079,0.02,0.028,0.202,0.079,0.025,"Training"
2011032212,0.145,0.111,0.02,0,0.091,0.039,0,"Training"
2011032213,0.03,0.185,0.079,0,0.111,0.039,0,"PrivateTest"
2011032214,0.005,0.243,0.119,0,0.081,0.039,0,"PrivateTest"
2011032215,0.01,0.153,0.099,0.011,0.061,0.053,0,"PrivateTest"
2011032216,0.02,0.222,0.099,0.061,0.04,0.079,0.051,"PrivateTest"
2011032217,0.03,0.111,0.128,0.171,0.066,0.092,0.051,"PrivateTest"
2011032218,0.07,0.095,0.277,0.22,0.121,0.197,0.101,"PrivateTest"
